STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,OBS_VALUE,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_NV_SRV_TOTL_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,1999,-0.2313315373587841,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Services, value added (annual % growth)",Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_NV_SRV_TOTL_KD,_T,_T,_T,USD_K_2015,_Z,_Z,_Z,1999,2.1118918259745792E10,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Services, value added (constant 2015 US$)",Total,All age ranges or no breakdown by age,Total,"US dollars, 2015 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_NV_SRV_TOTL_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,1999,6.671119892E11,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Services, value added (constant LCU)",Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_NV_SRV_TOTL_CN,_T,_T,_T,XDC,_Z,_Z,_Z,1999,1.743837815E11,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Services, value added (current LCU)",Total,All age ranges or no breakdown by age,Total,Domestic currency,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_NV_SRV_TOTL_CD,_T,_T,_T,USD,_Z,_Z,_Z,1999,1.5378707812651575E10,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Services, value added (current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_NV_SRV_EMPL_KD,_T,_T,_T,USD_K_2015,_Z,_Z,_Z,1999,24129.380610123553,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Services, value added per worker (constant 2015 US$)",Total,All age ranges or no breakdown by age,Total,"US dollars, 2015 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_SP_POP_BRTH_MF,F,_T,_T,RO,_Z,_Z,_Z,1999,1.052,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,Sex ratio at birth (male births per female births),Female,All age ranges or no breakdown by age,Total,Ratio,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_SL_UEM_NEET_FE_ZS,F,_T,_T,PT,_Z,_Z,_Z,1999,26.559,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Share of youth not in education, employment or training, female (% of female youth population)",Female,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_SL_UEM_NEET_MA_ZS,M,_T,_T,PT,_Z,_Z,_Z,1999,16.381,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Share of youth not in education, employment or training, male (% of male youth population)",Male,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_SL_UEM_NEET_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,21.405,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Share of youth not in education, employment or training, total (% of youth population)",Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_GC_REV_SOCL_ZS,_T,_T,_T,PT_REV,_Z,_Z,_Z,1999,26.647765380159743,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,Social contributions (% of revenue),Total,All age ranges or no breakdown by age,Total,Percentage of revenue,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_GC_REV_SOCL_CN,_T,_T,_T,XDC,_Z,_Z,_Z,1999,1.7482E10,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,Social contributions (current LCU),Total,All age ranges or no breakdown by age,Total,Domestic currency,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_CM_MKT_TRAD_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,1999,5.420292573502089E-4,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Stocks traded, total value (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_CM_MKT_TRAD_CD,_T,_T,_T,USD,_Z,_Z,_Z,1999,130000.0,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Stocks traded, total value (current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_GC_XPN_TRFT_ZS,_T,_T,_T,PT_EXPS,_Z,_Z,_Z,1999,57.426334598751275,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,Subsidies and other transfers (% of expense),Total,All age ranges or no breakdown by age,Total,Percentage of expense,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_GC_XPN_TRFT_CN,_T,_T,_T,XDC,_Z,_Z,_Z,1999,4.1297E10,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,Subsidies and other transfers (current LCU),Total,All age ranges or no breakdown by age,Total,Domestic currency,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_AG_SRF_TOTL_K2,_T,_T,_T,KM2,_Z,_Z,_Z,1999,176220.0,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,Surface area (sq. km),Total,All age ranges or no breakdown by age,Total,Square kilometers,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_SP_DYN_TO65_FE_ZS,F,_T,_T,PT,_Z,_Z,_Z,1999,85.394074,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Survival to age 65, female (% of cohort)",Female,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_SP_DYN_TO65_MA_ZS,M,_T,_T,PT,_Z,_Z,_Z,1999,72.014351,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Survival to age 65, male (% of cohort)",Male,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_TM_TAX_MRCH_SM_AR_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,15.48,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Tariff rate, applied, simple mean, all products (%)",Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_TM_TAX_MANF_SM_AR_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,15.73,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Tariff rate, applied, simple mean, manufactured products (%)",Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_TM_TAX_TCOM_SM_AR_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,12.89,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Tariff rate, applied, simple mean, primary products (%)",Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_TM_TAX_MRCH_WM_AR_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,12.31,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Tariff rate, applied, weighted mean, all products (%)",Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_TM_TAX_MANF_WM_AR_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,13.75,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Tariff rate, applied, weighted mean, manufactured products (%)",Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_TM_TAX_TCOM_WM_AR_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,8.2,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Tariff rate, applied, weighted mean, primary products (%)",Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_TM_TAX_MRCH_SM_FN_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,13.76,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Tariff rate, most favored nation, simple mean, all products (%)",Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_TM_TAX_MANF_SM_FN_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,14.49,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Tariff rate, most favored nation, simple mean, manufactured products (%)",Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_TM_TAX_TCOM_SM_FN_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,11.21,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Tariff rate, most favored nation, simple mean, primary products (%)",Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_TM_TAX_MRCH_WM_FN_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,12.31,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Tariff rate, most favored nation, weighted mean, all products (%)",Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_TM_TAX_MANF_WM_FN_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,13.75,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_TM_TAX_TCOM_WM_FN_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,8.2,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Tariff rate, most favored nation, weighted mean, primary products (%)",Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_GC_TAX_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,1999,15.278285168979044,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,Tax revenue (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_GC_TAX_TOTL_CN,_T,_T,_T,XDC,_Z,_Z,_Z,1999,4.1551E10,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,Tax revenue (current LCU),Total,All age ranges or no breakdown by age,Total,Domestic currency,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_NY_TAX_NIND_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,1999,1.05829916E11,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,Taxes less subsidies on products (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_NY_TAX_NIND_CN,_T,_T,_T,XDC,_Z,_Z,_Z,1999,2.9873545E10,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,Taxes less subsidies on products (current LCU),Total,All age ranges or no breakdown by age,Total,Domestic currency,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_NY_TAX_NIND_CD,_T,_T,_T,USD,_Z,_Z,_Z,1999,2.6345140352579083E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,Taxes less subsidies on products (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_GC_TAX_EXPT_ZS,_T,_T,_T,PT_TAX_REV,_Z,_Z,_Z,1999,0.1444008567784169,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,Taxes on exports (% of tax revenue),Total,All age ranges or no breakdown by age,Total,Percentage of tax revenue,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_GC_TAX_EXPT_CN,_T,_T,_T,XDC,_Z,_Z,_Z,1999,6.0E7,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,Taxes on exports (current LCU),Total,All age ranges or no breakdown by age,Total,Domestic currency,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_GC_TAX_GSRV_RV_ZS,_T,_T,_T,PT_REV,_Z,_Z,_Z,1999,43.17114810072557,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,Taxes on goods and services (% of revenue),Total,All age ranges or no breakdown by age,Total,Percentage of revenue,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_GC_TAX_GSRV_VA_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,11.909459919200636,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,Taxes on goods and services (% value added of industry and services),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_GC_TAX_GSRV_CN,_T,_T,_T,XDC,_Z,_Z,_Z,1999,2.8322E10,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,Taxes on goods and services (current LCU),Total,All age ranges or no breakdown by age,Total,Domestic currency,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_GC_TAX_YPKG_RV_ZS,_T,_T,_T,PT_REV,_Z,_Z,_Z,1999,15.159136638009876,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Taxes on income, profits and capital gains (% of revenue)",Total,All age ranges or no breakdown by age,Total,Percentage of revenue,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_GC_TAX_YPKG_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,23.9344420110226,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Taxes on income, profits and capital gains (% of total taxes)",Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_GC_TAX_YPKG_CN,_T,_T,_T,XDC,_Z,_Z,_Z,1999,9.945E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Taxes on income, profits and capital gains (current LCU)",Total,All age ranges or no breakdown by age,Total,Domestic currency,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_GC_TAX_INTT_RV_ZS,_T,_T,_T,PT_REV,_Z,_Z,_Z,1999,3.5866715444180235,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,Taxes on international trade (% of revenue),Total,All age ranges or no breakdown by age,Total,Percentage of revenue,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_GC_TAX_INTT_CN,_T,_T,_T,XDC,_Z,_Z,_Z,1999,2.353E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,Taxes on international trade (current LCU),Total,All age ranges or no breakdown by age,Total,Domestic currency,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_BX_GRT_TECH_CD_WD,_T,_T,_T,USD,_Z,_Z,_Z,1999,1.928E7,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Technical cooperation grants (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_NY_TTF_GNFS_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,1999,-3.514200943490857E10,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,Terms of trade adjustment (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_NV_MNF_TXTL_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,1999,8.460107737300547,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,Textiles and clothing (% of value added in manufacturing),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_ER_FSH_PROD_MT,_T,_T,_T,T,_Z,_Z,_Z,1999,106644.0,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,Total fisheries production (metric tons),Total,All age ranges or no breakdown by age,Total,Tonnes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_EN_GHG_TOT_ZG_AR5,_T,_T,_T,PC,_Z,_Z,_Z,1999,23.362536070916985,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,Total greenhouse gas emissions excluding LULUCF (% change from 1990),Total,All age ranges or no breakdown by age,Total,Percentage change,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_EN_GHG_ALL_MT_CE_AR5,_T,_T,_T,MTCO2E,_Z,_Z,_Z,1999,35.6535,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),Total,All age ranges or no breakdown by age,Total,Megatonnes of CO2-equivalent,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
